,fare_amount,pickup_datetime,passenger_count,distance_travelled,fare_per_km
151172,4.1,2009-04-25 13:33:57+00:00,1,0.3672226838880019,11.164887627830872
19178,4.5,2011-08-16 08:22:00+00:00,2,0.40328130442447946,11.158464205083659
49783,4.5,2015-02-06 13:15:19+00:00,1,0.4034400953203492,11.154072320022633
109253,4.5,2014-08-19 20:07:00+00:00,5,0.4038101433843149,11.143850826246462
178627,3.7,2011-11-22 21:49:33+00:00,1,0.3320235111436297,11.143789146905988
123988,2.9,2010-05-05 13:40:20+00:00,1,0.260275793617733,11.142027307615203
43636,2.9,2012-06-20 21:39:00+00:00,1,0.2602781449740846,11.14192665038683
475,4.1,2010-10-12 16:55:00+00:00,1,0.3679835693101664,11.141801813830952
136997,4.5,2014-03-01 18:48:00+00:00,3,0.40392872836369764,11.140579226016818
186793,4.1,2012-04-04 11:25:00+00:00,5,0.3681214737491309,11.13762790918871
169859,3.0,2015-03-26 11:14:08+00:00,6,0.26940671544007266,11.135579880032076
189918,5.0,2013-10-21 12:05:24+00:00,1,0.4491535299306453,11.132050995507171
21812,5.3,2009-07-18 16:09:00+00:00,1,0.4761525254156125,11.130887094159302
11299,3.3,2010-03-09 11:02:54+00:00,1,0.2964784332359228,11.130657849146226
76227,3.0,2013-11-08 18:41:20+00:00,1,0.26959115270231054,11.127961618653995
191694,5.0,2013-10-30 17:49:59+00:00,1,0.44933529458736315,11.127547869551703
145307,5.5,2013-06-27 19:57:00+00:00,1,0.4945320399807323,11.121625203928724
26206,2.9,2011-11-12 08:53:00+00:00,5,0.2608215125245282,11.118714756043286
173966,4.5,2010-08-07 20:06:18+00:00,1,0.40474135889773544,11.11821142335246
88598,5.0,2015-03-06 17:56:05+00:00,1,0.4497613605771045,11.117006568959871
10355,4.5,2009-08-11 11:18:35+00:00,1,0.4048245587689229,11.115926399536042
124434,2.5,2011-01-05 23:34:53+00:00,1,0.22490898658189495,11.115607419669235
53755,3.7,2009-08-12 14:29:00+00:00,1,0.33290406891941465,11.114312937087144
148823,3.5,2014-06-07 10:12:00+00:00,6,0.315054509820583,11.109188698784784
16511,4.9,2009-07-23 09:58:00+00:00,1,0.44112564355338363,11.107946390350843
96357,3.7,2012-01-10 08:19:50+00:00,1,0.3331676249466991,11.105520833820316
40731,3.3,2009-03-30 17:47:00+00:00,1,0.2972835554616758,11.100513093888297
64740,3.3,2010-04-16 00:43:00+00:00,1,0.2972971286479672,11.100006296756288
181305,4.9,2012-04-29 20:09:44+00:00,1,0.44147210694110367,11.099228972700883
119665,3.5,2015-05-04 08:58:32+00:00,1,0.3153908169826362,11.097342761861997
169785,5.5,2014-11-13 20:21:29+00:00,1,0.4957675443388868,11.093908955525375
49881,2.9,2011-07-18 02:40:00+00:00,5,0.2615642141146791,11.087143590401613
37953,3.7,2010-03-26 02:29:54+00:00,1,0.3337396727729948,11.086485371239306
62876,3.3,2012-02-21 09:49:20+00:00,1,0.2976833355095372,11.08560542816907
12673,4.5,2009-10-08 14:28:13+00:00,2,0.40595284536591386,11.085031306884506
121671,5.5,2015-06-06 15:48:45+00:00,2,0.49647560348798025,11.07808714337593
33643,4.9,2012-06-22 01:54:00+00:00,1,0.44248637200438484,11.073787375199531
31996,3.7,2009-12-15 20:09:00+00:00,1,0.334236322835716,11.070011686966248
190381,4.1,2010-11-01 14:33:10+00:00,1,0.3703933989965076,11.069311740187514
4042,4.9,2010-08-14 10:42:13+00:00,1,0.44269412062786345,11.068590640079965
166361,2.9,2011-12-09 17:57:28+00:00,1,0.26201872139905186,11.067911424479204
122041,3.7,2012-05-30 10:03:06+00:00,1,0.3343070712512489,11.06766897317365
71878,5.0,2012-09-26 08:05:24+00:00,1,0.4518108319692575,11.066578413375035
28093,5.5,2015-06-01 10:11:14+00:00,1,0.4971361850442149,11.06336687101309
149721,2.9,2009-08-18 18:16:33+00:00,1,0.2621382240333341,11.0628658246774
130951,5.5,2015-05-01 04:00:00+00:00,1,0.49716495959792417,11.062726553472423
76650,5.5,2014-02-07 13:03:00+00:00,1,0.49726579796001075,11.060483191410443
1381,5.0,2013-01-19 00:34:00+00:00,6,0.4523772709324069,11.05272152531971
49359,2.9,2011-05-15 04:59:59+00:00,3,0.26241791515177804,11.051074764932453
199623,3.7,2009-09-21 18:38:00+00:00,1,0.33482986060781156,11.05038837719983
194061,3.7,2010-05-02 04:19:22+00:00,1,0.33491292043332227,11.047647833988632
75222,4.5,2012-12-06 21:42:00+00:00,1,0.40748961521079535,11.043226212457315
116112,4.1,2011-06-23 13:07:06+00:00,1,0.37143428428275493,11.038291761131205
79790,4.5,2014-02-19 15:01:00+00:00,1,0.4078323062609026,11.033946872078385
173037,4.5,2010-02-28 12:04:00+00:00,2,0.4079564040099883,11.030590415464648
22867,3.5,2013-09-15 01:30:00+00:00,1,0.3174776554895199,11.02439790480164
19449,4.9,2010-06-14 09:11:00+00:00,1,0.4447909962586865,11.0164100470015
175802,3.7,2012-04-05 22:57:00+00:00,1,0.3358979533115237,11.01525020775726
59834,4.5,2014-02-06 21:05:00+00:00,6,0.4085283767006549,11.01514669884812
53139,4.5,2009-01-07 10:56:59+00:00,1,0.40858193755204625,11.013702727440755
188482,4.1,2009-11-24 13:58:00+00:00,1,0.37226647404007185,11.013616014099254
112024,4.5,2013-04-13 10:51:43+00:00,1,0.4085874819494882,11.013553275125338
126043,3.0,2014-01-13 16:11:00+00:00,2,0.2724656970724862,11.010560346618188
158174,4.9,2011-12-23 16:32:00+00:00,1,0.4452065019627432,11.006128568198793
44233,4.9,2011-05-18 08:20:20+00:00,1,0.4452429238457852,11.005228241869084
142280,4.9,2011-07-31 14:56:43+00:00,1,0.44527956534536306,11.00432263537518
186018,5.0,2014-05-03 02:03:00+00:00,2,0.4546926710445543,10.996438514202621
13543,5.0,2015-02-18 13:18:43+00:00,1,0.45483178633660076,10.993075132835422
66229,4.5,2013-10-23 17:15:00+00:00,5,0.4094767004658769,10.989636272052065
7479,3.3,2010-10-04 23:49:28+00:00,1,0.3003925696048818,10.985624592314716
184021,5.0,2014-05-29 19:43:14+00:00,1,0.4555798639569987,10.97502412984596
15847,4.0,2014-09-11 17:37:41+00:00,1,0.36449011155404354,10.974234617629438
92355,4.5,2012-02-09 18:41:00+00:00,2,0.4100947265791196,10.973074532163764
13862,4.0,2015-05-16 12:57:19+00:00,1,0.36464191749707664,10.969665877845951
62487,3.7,2012-03-09 12:39:00+00:00,1,0.33745755332407157,10.964341925536242
107920,4.5,2012-09-07 12:53:00+00:00,1,0.41044951337548374,10.963589560607787
157652,4.5,2013-02-19 00:42:00+00:00,1,0.4104992088170893,10.962262297575133
65086,2.9,2009-06-14 00:59:00+00:00,2,0.26466363267056325,10.957304449945863
21306,4.9,2010-06-04 18:57:00+00:00,2,0.44722774491589035,10.956386440026296
47567,5.0,2013-04-02 07:24:00+00:00,1,0.4565377131052745,10.95199773528246
46910,3.5,2013-03-24 03:31:00+00:00,1,0.31958070680240436,10.95185011329247
140264,4.1,2009-03-20 19:44:47+00:00,2,0.37442598895775936,10.950094600571486
106090,5.0,2014-03-29 23:27:03+00:00,1,0.4570235603393263,10.940355014274648
156682,4.0,2014-10-06 11:38:08+00:00,1,0.36562112473907277,10.9402868963182
116504,3.0,2013-01-04 18:53:43+00:00,1,0.2743206779011597,10.936105958009216
32131,4.1,2012-01-20 08:45:05+00:00,1,0.3749571041034191,10.934584130106666
15891,4.5,2013-12-29 14:45:00+00:00,1,0.41156171666207175,10.933961585389378
43215,5.3,2011-12-07 20:06:00+00:00,2,0.4847738793837223,10.93293229152058
5981,4.1,2010-01-26 22:04:00+00:00,1,0.37509268281492353,10.930631782073451
28351,3.3,2011-03-22 10:01:00+00:00,1,0.30197201623380676,10.928164937789868
46837,5.0,2015-05-15 23:24:54+00:00,1,0.45770248714204403,10.924126786421182
82876,4.5,2009-09-15 10:17:07+00:00,1,0.4120680017405969,10.92052763376861
12,3.3,2011-05-17 14:03:00+00:00,5,0.30225169336801644,10.91805297508119
174634,3.0,2013-02-16 20:55:19+00:00,1,0.27496010895931006,10.910673593179128
53420,4.0,2013-11-08 09:32:00+00:00,2,0.36664106002100666,10.909852812914135
7186,4.5,2013-05-09 19:20:03+00:00,1,0.41260734089423085,10.906252880153058
33753,2.9,2010-12-02 11:48:00+00:00,2,0.2659576661195245,10.903991008466384
73444,2.9,2011-04-08 15:02:45+00:00,2,0.2659745605905145,10.903298396513728
54902,4.5,2014-02-09 01:28:00+00:00,1,0.413133138108291,10.892372421648863
63601,5.3,2011-05-18 18:23:00+00:00,3,0.4866285866174068,10.891263164050251
39363,4.9,2009-02-28 14:11:00+00:00,1,0.4499126761080864,10.891002321576801
128337,3.7,2011-10-30 20:06:00+00:00,2,0.33976087387421683,10.89001201877583
162552,3.3,2010-05-28 23:45:00+00:00,1,0.30306903138429925,10.888608396994266
43750,4.5,2013-10-08 13:57:43+00:00,1,0.4132861316705978,10.888340196197639
84864,3.3,2009-06-29 19:09:00+00:00,1,0.303102481839292,10.88740672783304
147008,5.0,2012-09-27 16:12:20+00:00,1,0.45936966118876094,10.884480239859453
138669,4.5,2013-08-24 23:12:40+00:00,1,0.41352135400769385,10.882146608361788
172300,4.9,2009-12-02 16:18:00+00:00,5,0.4505670194293241,10.875185685375302
102644,3.7,2011-04-08 09:56:05+00:00,1,0.34030960633808627,10.872452411243934
55251,5.3,2012-03-15 13:02:00+00:00,1,0.48777649234582626,10.865632278651056
160482,4.5,2013-02-20 18:50:35+00:00,1,0.41417743279984015,10.864908716971836
138462,5.3,2011-09-04 01:31:00+00:00,2,0.487812943398426,10.864820361421145
80062,4.0,2013-12-20 15:41:00+00:00,1,0.3683394421372469,10.859548401307402
153137,5.0,2013-09-30 11:22:01+00:00,1,0.46051860160720237,10.857324725972159
147805,4.5,2014-12-27 14:59:00+00:00,5,0.4144777304340882,10.857036867305485
185395,4.9,2012-07-29 14:58:00+00:00,1,0.45132096535518706,10.857018344236963
7775,3.7,2009-05-31 00:28:00+00:00,1,0.34079525114453274,10.856958797324362
186045,4.0,2015-01-21 15:13:56+00:00,2,0.36850055039398616,10.854800612165596
155547,5.3,2009-01-04 00:26:00+00:00,2,0.4884523501460456,10.850597808394857
198729,4.9,2012-07-03 11:53:51+00:00,1,0.4516036761913844,10.85022168403128
5354,3.0,2015-02-19 13:31:05+00:00,1,0.2765426436507032,10.848236497620434
44068,5.0,2014-09-14 20:07:00+00:00,6,0.4609512526741405,10.84713398866635
71845,4.5,2014-04-02 08:13:00+00:00,2,0.41486409153895687,10.846925756594285
168234,2.5,2011-02-12 17:34:23+00:00,1,0.23048113264379025,10.846874845342601
69813,3.7,2011-07-04 18:36:00+00:00,1,0.34115254025573505,10.845588302600365
70923,3.5,2015-06-30 18:00:27+00:00,1,0.32274709272041885,10.844404423595819
173933,4.5,2012-06-01 19:43:00+00:00,1,0.4149666195501573,10.844245748918805
148235,4.5,2012-10-04 08:11:00+00:00,2,0.4150126896371869,10.843041941522312
15416,5.0,2014-03-06 13:57:11+00:00,1,0.46119879843674094,10.841311852823075
128449,3.4,2009-01-26 03:11:13+00:00,3,0.3136871156600994,10.838825792526727
53207,3.7,2010-04-03 13:56:00+00:00,1,0.3413972818301615,10.837813295305258
177356,4.1,2010-09-09 18:18:00+00:00,1,0.37836809083733564,10.83600890055666
157890,3.5,2014-04-30 23:27:30+00:00,2,0.3230282989674495,10.834964030048289
144708,3.3,2011-12-09 13:20:00+00:00,1,0.3045997715662906,10.833888623852152
118360,3.5,2013-10-15 19:13:00+00:00,3,0.32312107081323715,10.831853184910333
105595,5.3,2009-06-15 18:19:00+00:00,1,0.4893126995028472,10.83151940545365
988,3.3,2012-07-24 16:20:50+00:00,1,0.30466684738818384,10.831503421819262
66902,3.5,2014-08-07 14:42:05+00:00,2,0.32323248078226124,10.828119722156577
143240,4.5,2009-09-14 03:18:13+00:00,2,0.4155950037088561,10.827849131584994
179526,4.5,2014-10-10 12:48:00+00:00,2,0.41562154927275624,10.827157561666334
121899,4.0,2013-01-05 23:19:41+00:00,4,0.36945990372216353,10.826614633148468
151341,3.3,2009-07-25 15:39:00+00:00,5,0.30488584959645965,10.823723056900834
165779,4.0,2014-03-09 03:49:00+00:00,1,0.36967859968851763,10.820209780523689
23508,5.0,2014-06-29 18:17:29+00:00,1,0.46228111283436424,10.815929660945297
99392,4.5,2010-07-14 10:11:00+00:00,1,0.4161437245601274,10.813571692704471
16057,4.0,2013-10-31 19:51:00+00:00,1,0.3701201825437796,10.807300408501394
101997,4.5,2013-02-21 07:16:00+00:00,1,0.4165263653758116,10.803637834401833
16957,3.5,2012-12-01 12:14:00+00:00,3,0.32406243681436314,10.800387833919023
88497,4.5,2013-06-17 12:48:00+00:00,1,0.4167353115733518,10.798221017102197
134632,4.0,2013-06-22 00:23:00+00:00,2,0.3705936616159957,10.793492750409605
27782,4.1,2012-04-13 20:49:04+00:00,2,0.3802494700077855,10.782395041644776
88623,2.9,2011-10-28 03:19:51+00:00,2,0.2689870528552773,10.781188050564957
7420,5.3,2011-10-09 14:30:00+00:00,2,0.49175130456463356,10.777805672914878
103314,3.0,2014-10-08 17:44:44+00:00,1,0.2784820034898648,10.772688943647244
150589,3.7,2009-04-20 17:53:00+00:00,2,0.3435094482149463,10.771173891219366
10400,4.0,2012-12-21 02:08:00+00:00,2,0.37140788302100164,10.769830644046444
190410,5.3,2011-12-18 13:49:28+00:00,2,0.4924707369810867,10.762060772361275
75351,3.5,2014-04-21 07:22:18+00:00,1,0.3252969787245265,10.759399038144554
77991,4.0,2013-10-18 12:03:45+00:00,1,0.3717887881965506,10.758796733497386
63119,4.5,2013-01-27 02:13:02+00:00,1,0.4183323131676606,10.756998344032953
57269,3.3,2012-07-28 11:44:03+00:00,1,0.30682902897734876,10.755175320271336
55309,4.5,2013-01-30 09:12:00+00:00,1,0.4184034526241131,10.75516937486347
33279,3.0,2013-01-05 09:57:03+00:00,2,0.27896803831042594,10.753920119916046
67543,5.0,2015-05-31 04:24:43+00:00,1,0.4651301547880625,10.749679307028073
155563,4.1,2010-06-27 16:33:00+00:00,2,0.3815236076656615,10.746386115097051
144409,4.1,2009-10-09 22:34:24+00:00,1,0.3815831445608809,10.744709399358316
110688,4.1,2009-02-07 22:45:00+00:00,1,0.3816658349868836,10.742381487043243
186460,4.5,2015-06-03 07:48:46+00:00,6,0.418933899949523,10.74155135342879
128905,3.7,2012-08-06 04:48:00+00:00,5,0.34451240541289446,10.739816453243794
189229,2.5,2012-04-30 03:50:55+00:00,1,0.2327798659679231,10.739760458254144
123953,4.5,2010-11-15 15:27:18+00:00,1,0.41908857479646916,10.737586922252486
67352,4.9,2010-11-21 00:40:24+00:00,2,0.4564074330172064,10.736021470130773
197069,2.9,2009-09-01 15:19:00+00:00,2,0.27013513408637746,10.735367725520318
86608,3.7,2012-05-29 14:37:02+00:00,1,0.3446664394118126,10.735016749278525
19578,4.1,2009-04-29 20:07:52+00:00,1,0.38201644852306504,10.732522161941551
54439,4.5,2013-07-22 14:45:07+00:00,1,0.4193317047067757,10.731361233815353
117182,3.3,2009-03-20 16:39:00+00:00,1,0.30752422359499565,10.730861983562132
167900,3.5,2015-01-11 19:59:28+00:00,3,0.32618965492814267,10.729954022518053
55005,5.0,2013-02-14 11:04:02+00:00,1,0.46603784970516043,10.728742318168488
173981,4.5,2014-05-12 14:51:00+00:00,1,0.4196111262312298,10.724215157060067
119400,2.5,2009-09-18 07:26:00+00:00,5,0.23311856973708403,10.724156393115967
173634,3.0,2013-12-20 23:31:00+00:00,1,0.27977509883267626,10.722898544284655
195856,3.7,2009-10-10 01:43:35+00:00,1,0.3451210700750643,10.720875428426451
166567,2.9,2009-11-12 17:53:39+00:00,1,0.27059724426174386,10.717034491285808
173865,3.5,2013-05-01 00:20:00+00:00,5,0.3266987257263686,10.713234317698188
146239,4.9,2009-01-31 13:42:00+00:00,5,0.45755253595550666,10.709152752846913
191429,4.9,2010-04-27 18:48:03+00:00,1,0.4576884731213293,10.705972048155672
31749,4.1,2009-07-24 22:20:25+00:00,1,0.38315849945881886,10.70053256234933
33028,3.7,2011-03-24 12:34:00+00:00,1,0.34580426163883266,10.699694626274965
22800,5.0,2015-01-18 14:58:20+00:00,1,0.4674792996460015,10.695660757142077
68594,4.5,2012-09-20 15:04:00+00:00,4,0.42078249989728267,10.694361103654492
140764,4.1,2009-09-05 03:40:37+00:00,1,0.3834099123031449,10.693515917132352
52002,3.3,2010-05-07 21:40:55+00:00,2,0.3086258576104632,10.692558379749064
40779,3.7,2009-04-08 19:12:00+00:00,1,0.346238349930907,10.68628013256864
17886,3.3,2010-01-07 09:12:00+00:00,5,0.3088086508594342,10.68622912867204
23656,4.5,2010-08-18 17:33:36+00:00,1,0.42123631480101337,10.682839636287632
170922,3.0,2013-03-07 19:43:01+00:00,1,0.2808387167589352,10.682287807827878
132120,4.5,2011-02-20 10:26:00+00:00,5,0.42141859744250254,10.678218824013742
106634,4.0,2014-10-03 19:15:05+00:00,1,0.3747202297665915,10.674630516990101
82682,2.5,2011-06-04 10:59:12+00:00,1,0.23433857951055356,10.668324461220058
67432,4.5,2010-09-05 13:10:27+00:00,1,0.4219612760727214,10.66448571272323
166540,4.0,2014-02-10 10:49:00+00:00,4,0.3750802040119721,10.664385795930528
13429,3.5,2014-01-04 20:52:03+00:00,1,0.32820281802985407,10.664137562894515
77378,4.9,2012-02-13 23:54:00+00:00,2,0.45951664425866656,10.66337870721771
182850,4.5,2012-02-19 22:30:00+00:00,2,0.4220634145743758,10.661904928523514
111294,4.5,2009-09-11 18:45:00+00:00,1,0.4221217097125537,10.660432516167676
130515,2.5,2014-06-23 16:10:00+00:00,1,0.23458433436904513,10.657148128514972
34055,2.9,2011-01-20 14:14:00+00:00,1,0.2721887752397799,10.65437028931592
186797,4.5,2011-11-29 18:39:00+00:00,1,0.42236885216578895,10.654194732696936
192146,5.0,2014-09-12 12:33:00+00:00,1,0.46931263599413503,10.653878921049303
197984,4.1,2011-05-16 19:53:17+00:00,1,0.38489900878405964,10.65214486509688
106494,4.5,2012-12-04 12:12:41+00:00,2,0.42252253245429683,10.650319579078905
28360,3.5,2014-12-02 19:49:00+00:00,1,0.32864863366386154,10.649671538205038
54461,4.5,2009-09-03 15:01:00+00:00,5,0.4226385872247565,10.647395046318685
65724,3.0,2013-11-07 20:35:00+00:00,1,0.28180309236339823,10.645731297126293
104047,3.5,2015-03-21 03:40:26+00:00,1,0.3287734124395434,10.64562968772178
39596,4.9,2010-07-13 13:13:00+00:00,1,0.46030363706868915,10.6451472580235
187428,3.3,2009-02-06 18:20:00+00:00,1,0.31005516775283665,10.643267209242664
141524,4.9,2012-08-17 23:25:00+00:00,3,0.46041309248650975,10.642616554488123
34779,3.5,2012-11-14 09:20:00+00:00,1,0.3289421405180756,10.640169102346048
50960,3.5,2015-05-17 16:19:08+00:00,1,0.3290218424098286,10.637591639403716
27428,3.5,2014-01-13 17:32:00+00:00,1,0.32905307433244063,10.63658197724045
108385,4.5,2010-04-01 21:48:00+00:00,5,0.4231915551937374,10.633482508742162
172990,3.3,2011-06-01 14:39:49+00:00,1,0.3103582036909078,10.632875048105829
125340,5.3,2010-09-08 09:30:19+00:00,1,0.4984848974018085,10.63221780163158
34715,3.3,2009-02-11 22:48:00+00:00,5,0.3105229845120003,10.627232651348132
125748,4.9,2010-06-29 13:52:41+00:00,1,0.46107960232015777,10.627232207504182
97629,2.9,2009-03-13 11:45:00+00:00,1,0.27294505808126845,10.624848899577932
120976,4.0,2014-12-10 19:13:00+00:00,1,0.37651399947333003,10.623774960812144
52545,3.0,2012-11-17 10:44:14+00:00,1,0.2823881383010229,10.623675689954196
2032,3.3,2010-04-29 09:25:02+00:00,1,0.3106871750417871,10.621616420298498
74590,3.5,2014-02-07 20:04:00+00:00,1,0.3295426757871588,10.620779210582546
61585,3.7,2009-11-30 01:07:49+00:00,2,0.3484675699067352,10.617917762018077
382,3.0,2014-08-12 17:20:00+00:00,5,0.28255954751484513,10.617231045227328
55440,3.3,2009-01-21 22:56:00+00:00,1,0.31085006576905877,10.616050512441209
14140,4.5,2014-04-27 21:09:18+00:00,1,0.423958443365035,10.614247859489916
99393,4.5,2014-11-06 13:45:00+00:00,1,0.4239651974484329,10.614078766565118
57359,5.3,2009-01-23 10:56:00+00:00,2,0.49939050225754505,10.612937122433879
98091,3.3,2009-08-31 11:31:00+00:00,2,0.3110120257310881,10.610522188789238
192743,4.9,2011-11-09 11:02:54+00:00,1,0.4618423192234553,10.609681694477224
150622,4.5,2011-01-21 19:53:13+00:00,4,0.4245430400456133,10.599632017325066
157139,3.5,2014-09-09 12:49:43+00:00,1,0.3302701565813875,10.597384989998348
97571,4.0,2013-06-03 07:51:00+00:00,1,0.3775610851343037,10.594312172233387
112810,4.5,2014-02-07 22:10:00+00:00,4,0.4252347096884883,10.58239108302457
77293,5.0,2013-02-27 08:22:00+00:00,1,0.47252923086540316,10.581355974196265
59744,3.7,2009-08-28 15:22:05+00:00,1,0.34972048294365793,10.579877875200385
16088,4.5,2009-07-31 16:11:00+00:00,2,0.4254679757059569,10.57658920752704
155455,4.5,2015-01-30 14:25:32+00:00,1,0.42547401886226216,10.576438984531217
67687,4.0,2012-10-23 15:39:00+00:00,1,0.37831734913651216,10.57313392877639
110256,3.7,2009-10-08 11:58:05+00:00,1,0.34996006912108313,10.572634784569757
60738,4.0,2014-04-06 12:59:13+00:00,1,0.3783786714877391,10.571420382318285
142920,3.3,2012-07-06 04:33:54+00:00,1,0.31219726860992286,10.570239818860198
37509,4.0,2014-07-10 20:32:00+00:00,1,0.3784236891044601,10.570162796800597
164448,4.9,2010-04-20 17:25:00+00:00,1,0.4635750872413067,10.570024435867458
141143,3.7,2009-04-05 11:46:00+00:00,1,0.3501186872648547,10.567844946822438
199488,4.5,2013-03-22 23:05:00+00:00,3,0.42595036440883105,10.564611222355614
180887,4.5,2013-07-16 16:48:00+00:00,1,0.4261009876520441,10.560876717973532
50100,3.5,2013-10-21 17:46:00+00:00,1,0.3314451518719174,10.559816549534352
148336,4.5,2012-06-21 12:35:37+00:00,1,0.42628861508401267,10.55622843484371
80427,2.5,2011-06-27 18:16:58+00:00,1,0.23683893372259196,10.555696906355081
2275,4.5,2014-05-23 10:33:00+00:00,6,0.426325095801411,10.555325136421647
10752,5.0,2013-01-22 13:25:00+00:00,1,0.473718389848637,10.554793960178758
192474,4.0,2014-05-22 18:54:09+00:00,1,0.3791930414230393,10.548716782852242
